PISTECYCLABLE_IDG|NOMVILLE|NOMDESTINATIONSHERBROOKE|NOMMTQ|REMARQUE|LARGEUR|TYPE_resolved|TYPEREVETEMENT_resolved|TYPEMTQ1_resolved|TYPEMTQ2_resolved|METHODECAPTAGEID_resolved|Shape_len00|_geometry
3197||SAINT-FRANÇOIS|Route verte / Sentier transcanadien||3,000000000000000|Cyclo pédestre|Criblure de pierre|Piste cyclable|Piste cyclable en site propre|Approximation|123,594811994533000|LINESTRING (-71.916483272195 45.4515088053088,-71.9164926147015 45.4515394140847,-71.9165052969423 45.451569421726,-71.9165212428213 45.4515986483045,-71.916551599592 45.4516089170568,-71.9165822890498 45.4516186858541,-71.9166132931429 45.4516279486212,-71.91663613207 45.4516326397173,-71.9166594905448 45.4516358180066,-71.9166831684834 45.4516374580753,-71.9167069596591 45.4516375444844,-71.91684784379 45.4516305523597,-71.9173433823026 45.4515775462114,-71.9176630810171 45.4515476127665,-71.9177644306826 45.4515375405387,-71.9178322197657 45.4515333335019,-71.9178995373466 45.451520516166,-71.9179392143304 45.4515053721065)
3198||| ||0,000000000000000|Cyclo pédestre|Criblure de pierre|Piste cyclable|Piste cyclable en site propre|Approximation|575,608359054701050|LINESTRING (-71.9165052214497 45.4515692660875,-71.9164401175298 45.4516117395653,-71.916420953276 45.4516348893637,-71.9164097584005 45.4517371104687,-71.9164058057978 45.4519787264802,-71.916412962997 45.4520648798192,-71.9164175939582 45.4521999059187,-71.9164226049267 45.4523001668037,-71.9164279040784 45.4524618788079,-71.916429556044 45.4525944483474,-71.9164231703674 45.4527166171649,-71.9163933112798 45.452739475766,-71.9163296398532 45.4527488329421,-71.9156627904818 45.4527629915698,-71.9154974041196 45.4529031890954,-71.9152869664167 45.4530716890177,-71.9151796846555 45.4531586153669,-71.9150566926374 45.4532657085532,-71.914890047277 45.4534104344577,-71.9144620761258 45.4537539201902,-71.913884855108 45.4542223099914,-71.9134662047065 45.4545729338731,-71.9132845687668 45.4547408234197,-71.9130446133104 45.454923086868,-71.913004611622 45.4549501023158,-71.9129678985199 45.4549709805473,-71.912932608418 45.4549754260145,-71.9129093683208 45.4549732461377,-71.9128884006796 45.4549662203208,-71.9128433120567 45.4549484669907,-71.9127891857034 45.4549120976732,-71.912356587695 45.4546505839396)
3199||SAINT-FRANÇOIS|Route verte / Sentier transcanadien||4,000000000000000|Cyclo pédestre|Asphalte|Piste cyclable|Piste cyclable en site propre|Approximation|157,624844393860000|LINESTRING (-71.8792907605038 45.3874865338735,-71.8791426027034 45.3871710453884,-71.8790896053887 45.3870213441376,-71.8790336827765 45.3868721722088,-71.8789748432482 45.3867235582925,-71.8789669118082 45.386707182944,-71.8789570660608 45.3866913310347,-71.8789453751281 45.3866761142126,-71.878931920789 45.3866616394734,-71.8789167987121 45.386648007346,-71.8789001120726 45.3866353119697,-71.8788819792996 45.3866236445998,-71.8788625261972 45.3866130847045,-71.8787479544146 45.3865741999569,-71.8786291945271 45.3865421596308,-71.8785070653469 45.3865171850946,-71.8783824126077 45.386499449702,-71.8782060369206 45.3864777904794)
3200||SAINT-FRANÇOIS|Route verte / Sentier transcanadien||3,000000000000000|Cyclo pédestre|Criblure de pierre|Piste cyclable|Piste cyclable en site propre|Approximation|198,077485663818010|LINESTRING (-71.857426131662 45.3858002189993,-71.8574060980868 45.3857115621981,-71.8573820002643 45.3856124657773,-71.857334134649 45.3854223947708,-71.8572880451528 45.3852263797197,-71.8572417623277 45.3850537526255,-71.8571855801923 45.3848505361693,-71.8570839174822 45.3844529278392,-71.8570383996359 45.384288787174,-71.8570004486516 45.3841554066391,-71.8569863014188 45.3841115551555,-71.8569663517791 45.3840567690685,-71.8569626277171 45.3840485867543)
3201||| ||0,000000000000000||Non déterminé|Accotement asphalté ou bande cyclable|Accotement asphalté|Approximation|18,866464277080802|LINESTRING (-71.8574805004181 45.3860411242917,-71.8574274976632 45.386038930537,-71.8574344611836 45.3861711746485)
3203||SAINT-FRANÇOIS|Route verte / Sentier transcanadien||4,000000000000000|Cyclo pédestre|Asphalte|Piste cyclable|Piste cyclable en site propre|Approximation|197,608310029059990|LINESTRING (-71.8599909033239 45.3861112643075,-71.8599784600852 45.3861113189047,-71.8599660528606 45.3861106387822,-71.8599537711459 45.3861092282734,-71.8599417007363 45.3861070971551,-71.8599299250246 45.3861042615316,-71.8597793546757 45.3860894186647,-71.8596924865899 45.3860820077346,-71.8594736292235 45.3860858127963,-71.8592662607107 45.3860944470462,-71.8589059685584 45.3861032161559,-71.8585904934172 45.3861061282723,-71.8583322589816 45.3861052406653,-71.8579354142543 45.3860983743897,-71.857733360265 45.3860846017238,-71.8576236489077 45.386062352075,-71.8575305021611 45.3860471043311,-71.8575036668693 45.3860436348953,-71.8574805004181 45.3860411242917)
3204||SAINT-FRANÇOIS|Route verte / Sentier transcanadien||4,000000000000000|Cyclo pédestre|Asphalte|Piste cyclable|Piste cyclable en site propre|Approximation|142,461009297427010|LINESTRING (-71.8614852223971 45.3855882741181,-71.8614631348495 45.3855930430632,-71.8614405543356 45.3855964806821,-71.8614176424289 45.3855985616517,-71.8613945635371 45.3855992723138,-71.8613116486345 45.3856066623559,-71.8611821259108 45.3856108248451,-71.8609489249641 45.3856041645996,-71.8607833673911 45.3856023040347,-71.8606793051042 45.385620974343,-71.8606277029426 45.3856721390574,-71.8605899489559 45.3857501436987,-71.8605845814698 45.3857588103527,-71.8605781606632 45.3857671134123,-71.8605707348357 45.385774990211,-71.8605623625432 45.3857823797603,-71.860553105003 45.385789225539,-71.8605187927467 45.3858203529982,-71.8604662828261 45.3858475335627,-71.8603624580636 45.385897687014,-71.8602624788992 45.3859638931424,-71.8601511297899 45.3860421668054,-71.8600742931376 45.3860896679071,-71.8600637527365 45.3860948902705,-71.8600526076999 45.3860994485348,-71.8600409453189 45.3861033083652,-71.8600288504608 45.3861064408551,-71.8600164157608 45.3861088215046,-71.8600037353249 45.3861104338953,-71.8599909033239 45.3861112643075)
3205||SAINT-FRANÇOIS|Route verte / Sentier transcanadien||4,000000000000000|Cyclo pédestre|Asphalte|Piste cyclable|Piste cyclable en site propre|Approximation|196,918725115913990|LINESTRING (-71.862761871486 45.3840809649604,-71.8626988974818 45.3841281521433,-71.8626311774721 45.3842083147765,-71.8623456098087 45.3845959235787,-71.8622954672309 45.3846628282769,-71.8620072652123 45.385043291206,-71.8618206925655 45.3852802999055,-71.861647265412 45.385508544348,-71.8615332632433 45.3855724711619,-71.8615177459821 45.3855784665883,-71.8615017095453 45.3855837411115,-71.8614852223971 45.3855882741181)
3206||| ||0,000000000000000|Cyclo pédestre|Asphalte|Piste cyclable|Piste cyclable au niveau du trottoir|Approximation|97,059191748357406|LINESTRING (-71.9435830080504 45.4137947593361,-71.9436255495494 45.4139264093256,-71.9436865400918 45.4140646605125,-71.9437344144019 45.4141784410935,-71.9438254234202 45.4143180728258,-71.9439344564914 45.4144785936216,-71.9440276508963 45.4146058793606)
3207||| ||0,000000000000000|Cyclo pédestre|Asphalte|Piste cyclable|Piste cyclable au niveau du trottoir|Approximation|231,868429133303010|LINESTRING (-71.9434360809524 45.4115036608621,-71.9434523397294 45.4118042807451,-71.9434536540558 45.4120808616452,-71.9434542484802 45.4123291860962,-71.9434569225702 45.4124341381864,-71.9434827320853 45.4129971024537,-71.9434981174551 45.4132634108008,-71.9435032977901 45.413354197979,-71.9435182053256 45.4134892802354,-71.9435328354333 45.413588051208)
3208||AXE DORMAN| ||2,500000000000000|Cyclo pédestre|Asphalte|Piste cyclable|Piste cyclable au niveau du trottoir|Approximation|110,569614820430000|LINESTRING (-71.8465288775276 45.419881071356,-71.8461999640895 45.4198200511091,-71.8459669702285 45.4197483285706,-71.8458376094838 45.4197059057662,-71.8456378780574 45.4196436386292,-71.8455126983284 45.4196087853022,-71.8453754321839 45.4195826417847,-71.8451968084588 45.4195654277402)
3209||AXE DORMAN| ||0,000000000000000|Cyclo pédestre|Asphalte|Piste cyclable|Piste cyclable au niveau du trottoir|Approximation|485,356078406124990|LINESTRING (-71.8504332440771 45.4221410769585,-71.8503852510486 45.422111269711,-71.8503476386363 45.4220819228115,-71.8503112325549 45.4220500042365,-71.8502787604732 45.4220597098139,-71.8502461838223 45.422065029805,-71.8502151282045 45.4220672587848,-71.8501733266502 45.4220667262529,-71.8501371388375 45.4220635771382,-71.8500413920968 45.4220559543059,-71.849989648609 45.4220496676526,-71.8497475502506 45.4220156385935,-71.8497058663637 45.4219930714484,-71.849556361877 45.4218875417514,-71.8494353941727 45.4216732992265,-71.8493344349123 45.4215122394077,-71.8492856172352 45.4214237418211,-71.8492332702172 45.4213190380503,-71.8492142905203 45.4212649017827,-71.8491935420283 45.4212039924705,-71.8491756570052 45.4211283258279,-71.8491573036701 45.4209654629489,-71.8491151839831 45.4202774016457,-71.8491088502013 45.4202140570764,-71.8490816986228 45.4201543553973,-71.8490388469493 45.4201106937945,-71.8489783928534 45.420070637967,-71.8489280687651 45.4200508478716,-71.848882812198 45.4200411897084,-71.8488055081675 45.4200364399225,-71.8487314476738 45.4200327847015,-71.8479809876946 45.4200552356732,-71.8476900517405 45.4200609342622,-71.8475854454715 45.4200576387577,-71.8474758270997 45.4200464745332,-71.8469058935869 45.419951272424,-71.8465288775276 45.419881071356)
3210||AXE DORMAN| ||3,000000000000000|Cyclo pédestre|Criblure de pierre|Piste cyclable|Piste cyclable en site propre|Approximation|984,231295200801010|LINESTRING (-71.8433454924754 45.418627542463,-71.8433527719874 45.4185998032495,-71.8433606427711 45.4185377319346,-71.8433431741162 45.4185131417823,-71.8433221582401 45.4184936073696,-71.8432963139986 45.4184726818717,-71.8432642936708 45.4184513475863,-71.8432372275257 45.4184367084687,-71.8432176853102 45.4184214994263,-71.8431422211222 45.4183297698265,-71.8430092361403 45.4181827120553,-71.8429792491812 45.4181466203742,-71.8429487784947 45.4181178790283,-71.8429085896214 45.4180845141885,-71.842864799046 45.4180613439023,-71.8428009938817 45.4180451749772,-71.842738182717 45.4180303486184,-71.8425633099304 45.4179904467787,-71.8424028622718 45.4179510518063,-71.8423650118768 45.417935254244,-71.8423273480651 45.4179168691789,-71.8422960075251 45.417898580754,-71.8422582058004 45.4178685504025,-71.8422220676188 45.4178341478654,-71.8421813246346 45.4177917150949,-71.8421234683524 45.4177351783565,-71.8420683043908 45.4176804762585,-71.8419554796343 45.4175505575217,-71.8419363145679 45.4175342513965,-71.8419124943023 45.4175196521102,-71.8418887132198 45.4175067063007,-71.8418579512705 45.4174963216234,-71.8417788461247 45.4174765866788,-71.841611737884 45.4174578846348,-71.841373045343 45.4174448536072,-71.8413056041941 45.4174381516828,-71.841241842545 45.417431434401,-71.8411765659714 45.4174247357744,-71.8410883013671 45.4174065746886,-71.8410211072644 45.4173828335493,-71.8409570163111 45.4173622558353,-71.8408551527003 45.4173453205793,-71.8407322957119 45.4173371650641,-71.8406564979517 45.4173337886584,-71.8406017933427 45.4173258983625,-71.8405425477072 45.417318061344,-71.8404546632318 45.4173158939136,-71.8404212562259 45.4173120197855,-71.8403952410218 45.4173005936541,-71.8403797736682 45.417286910152,-71.8403576320763 45.4172586714602,-71.8403465936494 45.4172286404115,-71.8403602266118 45.4171594026681,-71.8403797510732 45.4170442668132,-71.840379998729 45.4169502492484,-71.8403722971938 45.416833691704,-71.840363349308 45.4167207797195,-71.8403467718987 45.4165321998694,-71.8403138950777 45.4164227335219,-71.8402915143445 45.4163728694862,-71.8402673425046 45.4163112949915,-71.8402586125282 45.4162623379791,-71.8402441798804 45.4161643866242,-71.8402306050802 45.4160386969128,-71.840223894763 45.4158830629853,-71.8402177128886 45.4158138121152,-71.84021105309 45.4156603102567,-71.8402114821405 45.4155504539046,-71.8402146622375 45.4154288328902,-71.8402219304212 45.4152879662824,-71.8402282638879 45.4151716417272,-71.8402364639933 45.4151342165971,-71.8402602077629 45.4151136739985,-71.8402826888793 45.4151038113557,-71.840326288847 45.4150905018502,-71.8404165663881 45.4150659784354,-71.8404963229343 45.4150447783458,-71.8405652557424 45.4150141073459,-71.8406252808111 45.414991005212,-71.8406866188681 45.4149593560584,-71.8407253232125 45.4149311724923,-71.8407896018908 45.4148496248087,-71.8408481219295 45.4147799517651,-71.8408926993769 45.4147124130892,-71.8409142187735 45.4146756962868,-71.8409414039762 45.4146418689947,-71.8409634597107 45.414627812464,-71.8409940498434 45.4146195695982,-71.8410708017894 45.4146107837629,-71.8411171142132 45.4146089387162,-71.8411682757027 45.414606082853,-71.8412704906332 45.4145958622274,-71.8413359215501 45.4145872010753,-71.8414299472544 45.4145691838164,-71.8415007036607 45.4145498506645,-71.8415472543405 45.4145333052274,-71.8416147228374 45.4145047834609,-71.8416792269174 45.4144814328832,-71.8417444380993 45.4144580001728,-71.8418775868047 45.4144083292363,-71.8419774264095 45.4143654376651,-71.8420309874597 45.414328728371,-71.8420752114549 45.414303403127,-71.8421158619297 45.4142623354127,-71.8421419151457 45.4142146335916,-71.8421274699525 45.4141275897947,-71.8420563371311 45.413999786203,-71.8420479130648 45.4139192964074,-71.8420582177514 45.4138817258252,-71.8420761905167 45.4137924212447,-71.8420175396831 45.4136688316605,-71.8418644621658 45.4134405180976,-71.8417958918865 45.4133220751634,-71.8417837682747 45.4132827974203,-71.8417786610701 45.4132444216871,-71.8417652540696 45.413150955027,-71.8417573496659 45.4131126121561,-71.8417467401145 45.4130782433551,-71.8417259669789 45.4130282266064,-71.8417071278541 45.4130008528172,-71.8416793137825 45.4129489471848,-71.8416640418294 45.4128949226061,-71.8416534090499 45.412859568721,-71.8416334980355 45.4127868743398,-71.8416143324084 45.4127457077088,-71.841586518552 45.4126938020491,-71.8415600320703 45.4126389238477,-71.8413076251824 45.4120579115225)
3211||MASSAWIPPI|Route verte / Sentier transcanadien||3,000000000000000|Cyclo pédestre|Criblure de pierre|Piste cyclable|Piste cyclable en site propre|Approximation|3287,230489086950000|LINESTRING (-71.9637620837419 45.283110286008,-71.9636935829724 45.2832416467074,-71.9636340331121 45.2834043884444,-71.9635860690857 45.2835219876397,-71.9635374108144 45.283612599304,-71.9634646544628 45.2837575125997,-71.963441250501 45.2838388017576,-71.9633805426895 45.283956564178,-71.9633205285924 45.2841013140784,-71.9632591263285 45.2841920889244,-71.9632227474896 45.2842645454912,-71.9632104669869 45.2842827004528,-71.9631254284199 45.2844457684976,-71.9630276461862 45.2846089997482,-71.9629168889128 45.2847633983356,-71.9627933877863 45.2849179600614,-71.9626569114776 45.2850636890472,-71.9625074599476 45.2852005852476,-71.9623452643455 45.2853376444517,-71.9621700934268 45.2854658707668,-71.9619946905964 45.2855851009801,-71.9615919846073 45.2857882297054,-71.9613776560147 45.2858809607913,-71.9611630957228 45.2859646956393,-71.9609355603097 45.2860395972854,-71.9606577428762 45.2861421380562,-71.9605059747747 45.2861890732601,-71.9603291810101 45.2862543259001,-71.960126668824 45.2863109083229,-71.959937130632 45.286376323312,-71.959772617678 45.2864234204811,-71.9595705658095 45.2864979936265,-71.9592665642026 45.2865738692871,-71.9590642804508 45.2866394457,-71.9586217110312 45.2867800816679,-71.9583306808705 45.2868647879378,-71.9581534213935 45.2869120455528,-71.9579636483684 45.2869684614592,-71.9577866187205 45.2870247143662,-71.95771084753 45.2870526780385,-71.9573693002287 45.2871560243111,-71.9570275213145 45.2872503737184,-71.9567865403772 45.2872984422436,-71.9565585331377 45.2873553435721,-71.9563182420575 45.287430398697,-71.9561034380876 45.2875051283214,-71.9556747489938 45.2876905698248,-71.9554736075519 45.2878011192773,-71.9552852092977 45.2879115059716,-71.9551100144168 45.2880397216977,-71.9549475627789 45.2881677747875,-71.9547853404162 45.2883048235172,-71.9545123297886 45.288596262736,-71.9544013117614 45.2887416574794,-71.9543148618258 45.2888507440452,-71.9542416156246 45.2889776599813,-71.9541303662711 45.289114058604,-71.9541057973904 45.2891503666389,-71.9540072916687 45.2892866028609,-71.9539458690316 45.2893773728743,-71.9538221037269 45.2895229293389,-71.9536981079508 45.2896594898069,-71.953548622775 45.2897963745945,-71.95338616265 45.2899244255312,-71.953223472023 45.290043480375,-71.9530478064807 45.2901537012938,-71.9528591660267 45.2902550882284,-71.9526575506768 45.2903476411144,-71.9524557050118 45.2904311977806,-71.9522408845546 45.2905059203054,-71.9520258339382 45.2905716465599,-71.9517978086624 45.2906285385733,-71.9515695534047 45.2906764342628,-71.9513410682722 45.2907153336257,-71.9510993792995 45.2907364027378,-71.9508574607315 45.2907484754639,-71.9506280573175 45.2907513899016,-71.9503856799023 45.2907454698745,-71.9501555885745 45.2907213957266,-71.9499127528031 45.2906974829336,-71.9496822034115 45.290655416065,-71.9494514251697 45.2906043528439,-71.949233162785 45.2905441315241,-71.9490146717431 45.2904749138963,-71.9488086967155 45.2903965382621,-71.9486022641613 45.2903001704759,-71.9484213213511 45.2902034790037,-71.9483956032911 45.290194806419,-71.9481894011354 45.2901074337529,-71.9479836574944 45.2900380524833,-71.9477651698721 45.2899688324155,-71.9475343960548 45.2899177652577,-71.9473163670968 45.2898665361002,-71.9470733072277 45.2898336213121,-71.9468432208324 45.2898095404221,-71.9466133633458 45.2897944549608,-71.9463712189019 45.2897975222503,-71.9461293030678 45.2898095849234,-71.9459001315718 45.2898214857156,-71.9456714171219 45.2898513778461,-71.9454429309614 45.2898902654207,-71.9449868715493 45.2900040228132,-71.9447720425304 45.2900787313932,-71.9443683286308 45.290245816767,-71.9441796720494 45.2903471895562,-71.9438283026982 45.2905676037496,-71.9436658181899 45.2906956411381,-71.9436407853911 45.2907139551925,-71.9431785884776 45.2910887478605,-71.9429660345353 45.2912534121759,-71.942778512758 45.2913997622412,-71.9425156613231 45.2915920575577,-71.9424034663139 45.2916924614729,-71.9420910006766 45.2919393752202,-71.941965831257 45.2920309437584,-71.9417908213747 45.2921681353976,-71.9415281910005 45.2923694244116,-71.9413529511098 45.2924976194866,-71.9410532216408 45.2927443695998,-71.940427808875 45.2932201972445,-71.9401018978233 45.2934402787206,-71.9397504935523 45.2936606806816,-71.9393988589353 45.2938720856696,-71.9390467665711 45.2940654977632,-71.9386691808262 45.2942592299485,-71.938291365048 45.2944439649901,-71.9380014014094 45.2945735997968,-71.9377116637952 45.2947122298029,-71.9374476433299 45.2948595341322,-71.9371838487673 45.2950158337881,-71.936920279986 45.2951811287731,-71.9363694634655 45.2955840050186,-71.9358923895398 45.2958779659453,-71.9356533966395 45.2960069538217,-71.9351239698232 45.2962475769989,-71.9348588008839 45.2963498958219,-71.9345806581021 45.2964433782334,-71.93428954154 45.296528024138,-71.9339981973113 45.2966036733758,-71.9337066255523 45.2966703259438,-71.9336051105489 45.2966895979967,-71.9333388033391 45.2967469336623,-71.9330089917603 45.2968140644228,-71.9327429099239 45.2968803946498,-71.9323876045787 45.2969478434726,-71.9320452709872 45.2970241272972,-71.931690416715 45.2971095658533,-71.9313615064708 45.2972126756718,-71.9310198487998 45.2973159442868,-71.9308494834144 45.2973812055557)
